sentence	label
`` vanhanen said strike would `` extremely damaging `` 1,300 participants reporters begin arrive finland one-day eu summit russian president vladimir putin lahti 100 kilometers ( 60 miles ) north helsinki ''	2
altogether finnair canceled 500 flights strike	2
`` operating result excluding one-off items totaled eur 9.1 mn compared eur 10.6 mn continuing operations excluding one-off items 2004 ''	2
small investors voiced fears shares end risk investors	2
`` operating profit 12-month period decreased eur157 .5 net sales increased eur634 .3 compared 2007 ''	2
`` operating profit 12-month period decreased eur17 .9 net sales increased eur58 .3 compared 2007 ''	2
`` operating profit nine-month period decreased eur19 .9 net sales increased eur155 .7 compared corresponding period 2007 ''	2
`` comparable operating profit quarter decreased eur510m sales increased eur860m compared third quarter 2007 ''	2
`` operating loss totalled eur 0.3 mn profit eur 5.1 mn first half 2009 ''	2
`` pretax loss totaled eur 1.2 mn profit eur 2.1 mn 2004 ''	2
`` upm said move lower net profit x20ac 385 million us $ 520 million second quarter mainly due impairment charges ''	2
`` since association 's data cover sales figures 100 small local breweries sales imported beer products actual market shares members smaller given report ''	2
`` 1.33 pm omx helsinki 25 0.30 pct lower 2,463.67 omx helsinki 0.37 pct 8,537.42 volume 256 mln eur ''	2
`` 12.01 pm omx helsinki 25 0.66 pct 3,143.57 omx helsinki 0.67 pct lower 10,530.74 253 mln eur turnover ''	2
`` omx helsinki 25 ended 0.47 pct lower 3,150.55 omx helsinki 0.21 pct 10,736.42 1.523 bln eur turnover ''	2
`` information released 5 september 2008 nokia 's american depositary shares fell 8 % ''	2
`` finnish construction company yit reducing number start-ups market-financed residential units 2007 2,300 previously announced 2,700 ''	2
`` 10.33 huhtamaki market 's biggest faller 8.69 pct lower 11.35 eur omx helsinki 25 0.32 pct higher 3,332.41 omx helsinki 0.47 pct 11,687.32 ''	2
`` 12.59 pm omx helsinki 25 index 0.32 pct lower 2,694.81 ''	2
`` close omx helsinki 25 0.01 pct lower 3,067.64 points omx helsinki 0.05 pct 10,321.46 points 1.343 bln eur turnover ''	2
company confirmed estimate lower revenue whole 2009 year-ago eur 93.9 million usd 137.3 given interim report august 5	2
company expects net sales whole 2009 remain 2008 level	2
`` omx nordic 40 omxn40 index comprising 40 traded nordic stocks nasdaq omx exchange closed 0.87 % 1,064.14 points thursday ''	2
`` q1 2009 bank +land 's net interest income weakened 10 % eur 9.1 mn ''	2
`` 26 october 2010 - finnish environmental management company lassila & tikanoja oyj ( hel : lat1v ) l & said today net profit declined eur20 .9 first nine months 2010 eur27 .6 period year earlier ''	2
`` finnish scanfil systems supplier contract manufacturer communications sector electronics industry reports net sales eur 49.6 mn first quarter 2009 per cent smaller corresponding period 2008 ''	2
diluted earnings per share ( eps ) fell eur 0.63 eur 1.71	2
`` ( adpnews ) - oct 21 2009 - finland-based consultancy tieto oyj ( hel : tie1v ) said today net profit plunged eur 29.4 million ( usd 43.9 ) first nine months 2009 eur 58.7 million period ''	2
operating profit decreased eur 16mn eur 21.1 mn 2008	2
profit period fell eur 1.6 mn eur 7.5 mn january-september 2008	2
`` however market share shrank 47.59 per cent 48 per cent year earlier ''	2
nokia u.s. shares 3.3 percent lower $ 12.73 1750 gmt	2
`` adpnews - sep 28 2009 - finnish silicon wafers maker okmetic oyj hel : okm1v said reduce number clerical workers 22 worldwide result personnel negotiations completed today ''	2
`` currently company foresees pre-tax profit remain 2009 level reached eur 700,000 usd 934,000 compared previous projections slightly better pre-tax profit ''	2
`` nokia 's share price fell less one percent 18.70 euros ( $ 25.41 ) helsinki siemens shares fell 1.02 percent 90.19 euros ( $ 122.57 ) frankfurt ''	2
`` operating profit declined mainly due increased cost wood recycled fiber strengthened euro ``	2
operating profit fourth quarter went eur3m eur4 .2 corresponding period 2009 included costs growth projects	2
`` thanks internet consumers compare products previously finnish companies competitive ''	2
`` operating profit excluding non-recurring items decreased eur 6.2 mn eur 16.8 mn 2007 representing 2.3 % net sales ''	2
`` omx helsinki index 0.33 pct lower 9,364.80 omx helsinki cap portfolio index 0.34 pct 5,029.25 ''	2
company said comparable operating profit january-june period fell short last year 's corresponding performance	2
`` compared ftse 100 index rose 94.9 points ( 1.6 % ) day relative price change -0.4 % ''	2
peer peugeot fell 0.81 pct sales rose 6.3 pct period last year	2
also construction expenses gone russia	2
rising costs forced packaging producer huhtamaki axe 90 jobs hampshire manufacturing plant	2
`` moment valio worried ban continues long may become quite problem ''	2
`` according arokarhu purchases scanned cash register computer disappeared total sum key pressed ''	2
result negotiations employment 130 blue - white-collar employees oulu plant would terminated	2
`` finnish software hardware developer elektrobit oyj hel : ebg1v eb said today temporarily lay 200 people maximum 90 day finland aiming achieve cost savings eur 1.7 million usd 2m second half 2010 ''	2
`` hand finnish sawmills ' production decreased even ''	2
`` teliasonera 's underlying results however included 457 mln skr positive one-offs hence adjusted underlying ebitda actually amounts 7.309 bln skr clearly expectations analysts said ''	2
finnish daily kauppalehti surmises finnish supplier rautaruukki raised prices aker 's comfort zone	2
third original participants dropped due nausea side effects	2
seawind en route finnish port turku stockholm got stuck ice already around 4 p.m. wednesday regal star 's journey swedish port kapellskar paldiski northwestern estonia cut short 2 a.m. thursday	2
`` `` uncommonly weak snow conditions nearly every market affected first quarter result `` chief executive roger talermo said ''	2
danish company flsmidth acknowledged violated patent held finnish metso	2
`` liquidity providing interrupted may 11 2007 aspocomp group oyj 's shares traded 0.50 cent ( aspocomp 's stock exchange release 11.5.2007 ) ''	2
asian traffic declined 3.4 per cent	2
`` finland metal sector company componenta laying temporarily staff pori mill christmas 2008 till 6 january 2009 ''	2
`` part reorganisation measures take place spring 2006 tamglass finton start personnel negotiations affect entire staff 33 ''	2
operating cash flow investments totalled eur 61.3 mn compared eur 75.3 mn corresponding period 2007	2
majority company 's personnel finland temporarily laid one six weeks period february june 2009 period	2
55 workers +m+l affected close-down	2
`` finland sampo bank part danske bank group lay staff administrative support functions ''	2
`` scanfil systems supplier contract manufacturer communications sector give notice 20 productional employees temporarily lay 15 employees company 's plant sievi finland ''	2
`` scanfil systems supplier contract manufacturer communications sector start personnel negotiations oulu finland lay staff temporarily ''	2
`` result company decided implement fixed-term temporary lay-offs ''	2
`` result company temporarily lay-off 25 % whole personnel approximately 270 persons kirkkonummi nivala factories ''	2
`` addition 29 employees laid notice whole workforce laid short periods needed ''	2
`` national conciliator juhani salonius met parties wednesday said far apart views propose mediation ''	2
`` temporary lay-offs affecting entire workforce also implemented ''	2
`` decision means temporary lay-offs fixed duration company 's nastola jyvaskyla units southern central finland respectively ''	2
`` negotiation resulted reduction 80 people regular employment around half covered pension arrangements ''	2
reduction notice applied 17 people	2
18 march 2010 leakage gypsum pond detected today talvivaara mine	2
total 140 jobs reduced raahe steel works	2
result 20 persons longer needed	2
`` biohit said reduce number leased personnel 10 lay 10 personnel ''	2
finnish sports equipment company amer sports said decided lay 370 workers salomon division france	2
finland finnish pharmaceutical company orion corporation omx helsinki : ornav said wednesday 7 january concluded personnel negotiations finland reduce number personnel 205	2
`` konecranes previously communicated estimated reduction 1,600 employees group level 2009 ''	2
`` workforce reduced also amsterdam office netherlands ''	2
earnings per share ( eps ) amounted loss eur0 .38	2
`` reporting period eps stood eur0 .07 versus eur0 .11 ''	2
`` case effect would negative finland ''	2
`` according swedish authorities traces toxic osmium tetroxide found coast per+meri northernmost part gulf bothnia ''	2
finnish airline finnair starting temporary layoffs cabin crews february 2010	2
finnish m-real 's kyro mill starting negotiations cut staff	2
`` finnish suominen flexible packaging cutting 48 jobs unit tampere two nastola finland ''	2
`` antti orkola president kemira growhow 's industrial solutions unit told thomson financial news company put opening mine prices phosphate ` quite depressed long time ' ' ''	2
result negotiations company decided make 45 people redundant financial production grounds	2
`` finnish vaahto group provides paper-making technology process machinery starting negotiations concerning temporary lay-offs 140 employees company 's plants hollola tampere finland ''	2
said losing five families month economy many make alternative arrangements save money	2
`` addition production varpaisj+ rvi factory stopped beginning april 2009 ''	2
`` sweden oversupply pharmacies ''	2
incap furniture presently negotiating staff cuts	2
`` initially company said maximum 15 people would made redundant parent company 15 subsidiaries ''	2
`` 14,000 customers left powerless ''	2
scanfil execute temporary lay-offs mid-october 2009 job cuts march 2010	2
`` company plans close two three lines plant 450 jobs threat ''	2
`` largest restructuring planned italy negotiations 40 job cuts initiated today company noted ''	2
also upset machinery work taken poland	2
`` tornio works employs 2,300 1,800 scope fixed-period part-time temporary layoffs april-october period ''	2
viking line canceled services	2
`` `` 's issue thieves stealing building sites `` said mr smith ''	2
